"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13773","tc03_UpdateCart","Ecommerce API Regression Suite","Fri Jun 12 06:13:53 GMT 2026","passed","Fri Jun 12 06:14:06 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc03_UpdateCart"
"","8252","tc01_LoginAndProductSearchByID","Ecommerce API Regression Suite","Fri Jun 12 06:13:30 GMT 2026","passed","Fri Jun 12 06:13:39 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc01_LoginAndProductSearchByID"
"","13777","tc02_AddToCart","Ecommerce API Regression Suite","Fri Jun 12 06:13:39 GMT 2026","passed","Fri Jun 12 06:13:53 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc02_AddToCart"
"","19276","tc04_DeleteCart","Ecommerce API Regression Suite","Fri Jun 12 06:14:06 GMT 2026","passed","Fri Jun 12 06:14:26 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc04_DeleteCart"
