"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13706","tc03_UpdateCart","Ecommerce API Regression Suite","Fri Sep 18 06:26:04 GMT 2026","passed","Fri Sep 18 06:26:18 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc03_UpdateCart"
"","13768","tc02_AddToCart","Ecommerce API Regression Suite","Fri Sep 18 06:25:51 GMT 2026","passed","Fri Sep 18 06:26:04 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc02_AddToCart"
"","17852","tc04_DeleteCart","Ecommerce API Regression Suite","Fri Sep 18 06:26:18 GMT 2026","passed","Fri Sep 18 06:26:36 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc04_DeleteCart"
"","8015","tc01_LoginAndProductSearchByID","Ecommerce API Regression Suite","Fri Sep 18 06:25:43 GMT 2026","passed","Fri Sep 18 06:25:51 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc01_LoginAndProductSearchByID"
