"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17428","tc04_DeleteCart","Ecommerce API Regression Suite","Sun Jan 04 03:28:28 GMT 2026","passed","Sun Jan 04 03:28:45 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc04_DeleteCart"
"","13396","tc03_UpdateCart","Ecommerce API Regression Suite","Sun Jan 04 03:28:14 GMT 2026","passed","Sun Jan 04 03:28:28 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc03_UpdateCart"
"","8497","tc01_LoginAndProductSearchByID","Ecommerce API Regression Suite","Sun Jan 04 03:27:52 GMT 2026","passed","Sun Jan 04 03:28:01 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc01_LoginAndProductSearchByID"
"","13854","tc02_AddToCart","Ecommerce API Regression Suite","Sun Jan 04 03:28:01 GMT 2026","passed","Sun Jan 04 03:28:14 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc02_AddToCart"
