"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13418","tc03_UpdateCart","Ecommerce API Regression Suite","Sun Mar 29 04:21:11 GMT 2026","passed","Sun Mar 29 04:21:24 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc03_UpdateCart"
"","13869","tc02_AddToCart","Ecommerce API Regression Suite","Sun Mar 29 04:20:57 GMT 2026","passed","Sun Mar 29 04:21:11 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc02_AddToCart"
"","17474","tc04_DeleteCart","Ecommerce API Regression Suite","Sun Mar 29 04:21:24 GMT 2026","passed","Sun Mar 29 04:21:42 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc04_DeleteCart"
"","8026","tc01_LoginAndProductSearchByID","Ecommerce API Regression Suite","Sun Mar 29 04:20:49 GMT 2026","passed","Sun Mar 29 04:20:57 GMT 2026","tests.E2ETest","Regression Tests","tests.E2ETest","tc01_LoginAndProductSearchByID"
